window_10min,SVM_Z_CURRENT_mean,SVM_Z_CURRENT_std,SVM_Z_CURRENT_min,SVM_Z_CURRENT_max,SVM_Z_CURRENT_median,SVM_Z_CURRENT_range,SVM_Z_CURRENT_cv,SVM_Z_CURRENT_skew,SVM_Z_CURRENT_kurt,SVM_Z_CURRENT_q25,SVM_Z_CURRENT_q75,SVM_Z_CURRENT_iqr,SVM_Z_EFFECTIVE_LOAD_RATIO_mean,SVM_Z_EFFECTIVE_LOAD_RATIO_std,SVM_Z_EFFECTIVE_LOAD_RATIO_min,SVM_Z_EFFECTIVE_LOAD_RATIO_max,SVM_Z_EFFECTIVE_LOAD_RATIO_median,SVM_Z_EFFECTIVE_LOAD_RATIO_range,SVM_Z_EFFECTIVE_LOAD_RATIO_cv,SVM_Z_EFFECTIVE_LOAD_RATIO_skew,SVM_Z_EFFECTIVE_LOAD_RATIO_kurt,SVM_Z_EFFECTIVE_LOAD_RATIO_q25,SVM_Z_EFFECTIVE_LOAD_RATIO_q75,SVM_Z_EFFECTIVE_LOAD_RATIO_iqr,SVM_Z_PEAK_LOAD_RATIO_mean,SVM_Z_PEAK_LOAD_RATIO_std,SVM_Z_PEAK_LOAD_RATIO_min,SVM_Z_PEAK_LOAD_RATIO_max,SVM_Z_PEAK_LOAD_RATIO_median,SVM_Z_PEAK_LOAD_RATIO_range,SVM_Z_PEAK_LOAD_RATIO_cv,SVM_Z_PEAK_LOAD_RATIO_skew,SVM_Z_PEAK_LOAD_RATIO_kurt,SVM_Z_PEAK_LOAD_RATIO_q25,SVM_Z_PEAK_LOAD_RATIO_q75,SVM_Z_PEAK_LOAD_RATIO_iqr,SVM_Z_POSITION_mean,SVM_Z_POSITION_std,SVM_Z_POSITION_min,SVM_Z_POSITION_max,SVM_Z_POSITION_median,SVM_Z_POSITION_range,SVM_Z_POSITION_cv,SVM_Z_POSITION_skew,SVM_Z_POSITION_kurt,SVM_Z_POSITION_q25,SVM_Z_POSITION_q75,SVM_Z_POSITION_iqr,n_samples,n_runs,SVM_Z_CURRENT_mean_diff,SVM_Z_CURRENT_mean_pct_change,SVM_Z_CURRENT_mean_ma3,SVM_Z_CURRENT_mean_ma_dev,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_diff,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_pct_change,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_ma3,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_ma_dev,SVM_Z_PEAK_LOAD_RATIO_mean_diff,SVM_Z_PEAK_LOAD_RATIO_mean_pct_change,SVM_Z_PEAK_LOAD_RATIO_mean_ma3,SVM_Z_PEAK_LOAD_RATIO_mean_ma_dev,SVM_Z_POSITION_mean_diff,SVM_Z_POSITION_mean_pct_change,SVM_Z_POSITION_mean_ma3,SVM_Z_POSITION_mean_ma_dev,anomaly_ensemble,anomaly_if,anomaly_score
837,14.49748322147651,34.88742534834998,-74.7,108.0,2.6,182.7,2.4064470236232376,0.37194396166868543,0.9746974015299226,2.4,14.3,11.9,38.88422818791946,2.7326263246546723,27.0,44.0,39.0,17.0,0.07027595639672858,-0.8003485101955135,1.5137436625701604,37.0,41.0,4.0,106.46979865771812,10.326799302055761,10.0,110.0,109.0,100.0,0.09699275693433614,-5.722665991482935,39.198384921065184,108.0,109.0,1.0,1.5671140939597314,0.7337201585034336,1.0,3.0,1.0,2.0,0.4681983024283153,0.8786419674290424,-0.6288755147690219,1.0,2.0,1.0,600.0,2.0,6.698322147651007,0.8588516231740637,11.632326621923937,2.8651565995525736,18.760067114093957,0.9322161080540268,31.83165548098435,7.052572706935113,51.90604026845637,0.9512915129151291,87.18791946308725,19.28187919463086,0.24328859060402674,0.18377693282636232,1.4463087248322146,0.12080536912751683,0,0,-0.13391632105472212
838,9.980536912751678,31.875543013418856,-74.4,105.9,2.5,180.3,3.193770364467359,0.3126022893629284,1.7148039057764874,2.3,12.525,10.225000000000001,35.09563758389262,11.288988362482518,2.0,44.0,39.0,42.0,0.3216635781440733,-2.2586206055577422,3.6750478223263423,36.0,41.0,5.0,95.13926174496645,34.1347168275854,2.0,110.0,108.0,108.0,0.3587868583538948,-2.2839495624447217,3.3499354584420997,108.0,109.0,1.0,1.5486577181208054,0.7487680932278891,1.0,3.0,1.0,2.0,0.4834948901016488,0.9515777442648103,-0.5830114458852234,1.0,2.0,1.0,600.0,2.0,-4.516946308724833,-0.3115676176147214,10.759060402684563,-0.7785234899328852,-3.7885906040268438,-0.0974325782092772,31.368008948545867,3.7276286353467505,-11.330536912751668,-0.10642019667170943,85.39093959731544,9.74832214765101,-0.01845637583892601,-0.011777301927194728,1.4798657718120805,0.06879194630872498,0,0,-0.17075004111385927
839,13.099328859060403,31.754519554763455,-75.0,108.0,2.6,183.0,2.4241333198379724,0.4420384687984078,1.3084746922348458,2.4,13.7,11.299999999999999,38.84228187919463,3.08348119775055,21.0,44.0,39.0,23.0,0.07938465632221718,-1.5085614303986163,5.4261097482008225,37.0,41.0,4.0,105.98657718120805,12.333045901390205,2.0,110.0,109.0,108.0,0.11636422488013809,-5.80381960784311,38.927978000435544,108.0,109.0,1.0,1.5855704697986577,0.7294937879257779,1.0,3.0,1.0,2.0,0.4600828546071573,0.8193269123180135,-0.6900055560272524,1.0,2.0,1.0,600.0,2.0,3.1187919463087255,0.3124873915674804,12.525782997762866,0.5735458612975375,3.746644295302012,0.10675527083233738,37.60738255033558,1.2348993288590506,10.847315436241601,0.11401513147452502,102.53187919463086,3.4546979865771874,0.03691275167785224,0.02383531960996743,1.5671140939597314,0.01845637583892623,0,0,-0.19334060105656314
840,9.617953020134228,34.06349182727303,-76.7,105.0,2.5,181.7,3.541657123502735,0.14072057836161636,1.150336466600387,2.3,13.125,10.825,36.58557046979866,8.716316767611477,2.0,44.0,38.0,42.0,0.2382446591835102,-2.971475995759288,8.33233644312929,36.0,41.0,5.0,100.1258389261745,27.447231636452955,2.0,111.0,109.0,109.0,0.27412735744157457,-3.132010992147504,8.185429965298477,108.0,109.0,1.0,1.5184563758389262,0.7133740163261936,1.0,3.0,1.0,2.0,0.46980211461923904,1.0053489387175907,-0.36333859141546787,1.0,2.0,1.0,600.0,2.0,-3.4813758389261746,-0.26576749666974075,10.899272930648769,-1.28131991051454,-2.256711409395969,-0.058099352051835695,36.841163310961974,-0.25559284116331327,-5.860738255033553,-0.05529698581560283,100.41722595078299,-0.29138702460849686,-0.06711409395973145,-0.042328042328042215,1.5508948545861294,-0.03243847874720318,0,0,-0.18294606097152155
841,14.83204697986577,30.255002444979052,-72.1,108.5,2.6,180.6,2.0398399820368462,1.3005228436837741,2.148987121945959,2.4,13.325000000000001,10.925,38.580536912751676,5.8088796455470035,2.0,44.0,39.0,42.0,0.1505650286486046,-5.043768858707453,29.037333608326158,37.0,41.0,4.0,103.82046979865771,19.533973433437602,2.0,110.0,109.0,108.0,0.18815146445898817,-4.380328682134591,18.56164650993887,108.0,109.0,1.0,1.6543624161073827,0.7656475895991749,1.0,3.0,1.0,2.0,0.46280523671511986,0.675642920545631,-0.9878885766023449,1.0,2.0,1.0,600.0,2.0,5.214093959731542,0.5421209636620552,12.516442953020134,2.3156040268456373,1.9949664429530145,0.054528777803255934,38.00279642058166,0.5777404921700153,3.6946308724832164,0.03689987431922903,103.31096196868009,0.5095078299776219,0.13590604026845643,0.08950276243093924,1.5861297539149888,0.06823266219239388,0,0,-0.11462628077818793
842,14.006879194630873,33.434952319851746,-75.1,108.3,2.5,183.39999999999998,2.3870379586530635,0.6707464948824093,1.3459528158266814,2.3,12.774999999999999,10.474999999999998,34.48154362416108,11.55598698771674,2.0,44.0,39.0,42.0,0.335135431106962,-2.101120535297243,3.006340604542234,36.0,41.0,5.0,93.73322147651007,35.58742536428322,2.0,111.0,109.0,109.0,0.37966715326434797,-2.0917200201497144,2.5528365020561425,108.0,109.0,1.0,1.5151006711409396,0.7087260365545386,1.0,3.0,1.0,2.0,0.4677748812696622,1.009798982552189,-0.3380605194248778,1.0,2.0,1.0,600.0,2.0,-0.825167785234898,-0.05563411350807124,12.818959731543623,1.1879194630872494,-4.098993288590599,-0.10624510741932669,36.54921700223715,-2.0676733780760728,-10.087248322147644,-0.0971604958223572,99.22651006711409,-5.493288590604024,-0.13926174496644306,-0.08417849898580132,1.5626398210290826,-0.047539149888143006,0,0,-0.18985384553617796
843,18.25922818791946,35.514111273849615,-74.5,107.9,2.6500000000000004,182.4,1.9449952050736845,0.3168977949809843,0.34659406130160963,2.4,50.175,47.775,38.88590604026846,2.8010327059368945,27.0,44.0,39.0,17.0,0.07203208028729673,-0.8913378366517924,1.7673664515838965,37.0,41.0,4.0,105.98489932885906,14.31898687169819,2.0,110.0,109.0,108.0,0.13510402861513324,-5.846108737458864,35.48955260957463,108.0,109.0,1.0,1.5318791946308725,0.6986112217557401,1.0,3.0,1.0,2.0,0.45604850839695626,0.9371277203954186,-0.4114615793225709,1.0,2.0,1.0,600.0,2.0,4.252348993288589,0.30359003845186305,15.699384787472036,2.5598434004474253,4.404362416107382,0.1277310106564158,37.31599552572708,1.5699105145413768,12.25167785234899,0.1307079566812852,101.17953020134227,4.805369127516784,0.016778523489932917,0.011074197120708673,1.5671140939597314,-0.035234899328858926,0,0,-0.17887252512946333
844,16.31006711409396,37.4665547123337,-76.7,108.2,2.7,184.9,2.297142890353766,0.17309202196367893,0.37089817628244637,2.4,26.775,24.375,38.79362416107382,2.7984436766618823,27.0,44.0,39.0,17.0,0.07213669094288663,-0.7823376672998034,1.3125121145814003,37.0,41.0,4.0,106.20973154362416,12.278750077154509,2.0,110.0,109.0,108.0,0.11560852191883363,-6.366497238412519,46.13680361802339,108.0,109.0,1.0,1.5201342281879195,0.6966406658002605,1.0,3.0,1.0,2.0,0.45827575807610954,0.9729409479953044,-0.34957966210880453,1.0,2.0,1.0,600.0,2.0,-1.9491610738255005,-0.10674936825178027,16.1920581655481,0.11800894854586019,-0.09228187919463693,-0.0023731446323784766,37.38702460850112,1.4065995525727004,0.22483221476510096,0.0021213608371459802,101.97595078299776,4.233780760626402,-0.011744966442952975,-0.00766703176341732,1.5223713646532435,-0.0022371364653239745,0,0,-0.18453102801005355
845,13.305872483221476,33.84948367830614,-76.5,107.4,2.6,183.9,2.543950704547175,0.3520464297941457,1.0153517003143797,2.3,13.7,11.399999999999999,36.125838926174495,9.771813528263547,2.0,44.0,39.0,42.0,0.2704937468229564,-2.7081791793554095,6.3009295318431064,36.0,41.0,5.0,98.90436241610739,29.230913435352516,2.0,111.0,109.0,109.0,0.295547261225679,-2.8592949300898405,6.473530376501786,108.0,109.0,1.0,1.4899328859060403,0.6992668397222815,1.0,3.0,1.0,2.0,0.4693277437775673,1.08369853550041,-0.17691470807741005,1.0,2.0,1.0,600.0,2.0,-3.004194630872485,-0.18419265904040827,15.958389261744967,-2.6525167785234913,-2.667785234899327,-0.06876865187491887,37.9351230425056,-1.8092841163311064,-7.305369127516769,-0.06878248368904116,103.69966442953019,-4.795302013422798,-0.030201342281879207,-0.019867549668874163,1.5139821029082772,-0.024049217002236833,0,0,-0.18621460679047808
846,14.457286432160805,38.29360174017238,-75.5,107.0,2.5,182.5,2.6487406139361496,0.02686394965451339,0.21593481604735798,2.3,40.7,38.400000000000006,37.50921273031826,6.363328153139334,3.0,43.0,39.0,40.0,0.16964707307748772,-3.5039483786410344,13.978249436783376,37.0,41.0,4.0,102.60301507537689,22.22123789785033,2.0,110.0,109.0,108.0,0.2165749016393484,-3.87577479574453,14.15096845683956,108.0,109.0,1.0,1.4757118927973198,0.6816110781240364,1.0,3.0,1.0,2.0,0.46188628108972735,1.1059560926362773,-0.06769612239466749,1.0,2.0,1.0,600.0,2.0,1.1514139489393287,0.08653426901477124,14.691075343158749,-0.2337889109979443,1.3833738041437655,0.03829319526588093,37.4762252725222,0.03298745779606094,3.6986526592694986,0.03739625400655888,102.57236967836947,0.03064539700741875,-0.014220993108720492,-0.009544720599997114,1.4952596689637598,-0.01954777616643999,0,0,-0.1574879567898007
847,18.195979899497488,43.31825394393538,-75.9,107.2,2.6,183.10000000000002,2.3806496920306937,-0.04861322084847437,-0.9757770867954751,2.2,70.3,68.1,27.472361809045225,16.316129972050597,2.0,44.0,37.0,42.0,0.5939107123537715,-0.7198212101269305,-1.303818119744464,6.0,41.0,35.0,76.07537688442211,48.614108622028965,2.0,110.0,108.0,108.0,0.6390255377358982,-0.8483267108097393,-1.2502569040024407,2.0,109.0,107.0,1.3366834170854272,0.6121348838696001,1.0,3.0,1.0,2.0,0.4579505334212422,1.6300019358929008,1.4479719440462304,1.0,2.0,1.0,600.0,2.0,3.7386934673366827,0.2586027111574556,15.319712938293257,2.87626696120423,-10.036850921273036,-0.26758361988121293,33.70247115517933,-6.230109346134107,-26.527638190954775,-0.2585463806445294,92.52758479196878,-16.452207907546665,-0.1390284757118927,-0.09421112372304197,1.4341093985962623,-0.09742598151083515,1,0,-0.06205080392702128
848,12.741107382550336,39.02415418512078,-76.6,108.3,2.4,184.89999999999998,3.06285419417833,0.05796644241169016,0.4099850933766698,2.2,14.6,12.399999999999999,39.23993288590604,2.344559085715798,35.0,44.0,39.0,9.0,0.05974931436638369,-0.019508266553501165,-1.2843994092248583,37.0,41.0,4.0,107.14765100671141,10.791297981244693,10.0,111.0,109.0,101.0,0.10071427492674345,-7.605717923018423,61.763257304286185,108.0,109.0,1.0,1.575503355704698,0.7442805436929094,1.0,3.0,1.0,2.0,0.4724080980202066,0.8662828376249159,-0.6857954924324905,1.0,2.0,1.0,600.0,2.0,-5.454872516947152,-0.2997844879515281,15.131457904736209,-2.390350522185873,11.767571076860818,0.42834217016559406,34.74050247508985,4.4994304108161955,31.0722741222893,0.40844062027449435,95.27534765550347,11.872303351207947,0.23881993861927087,0.17866604430539446,1.4626328885291482,0.11287046717554983,1,0,-0.11458149554445479
849,6.585234899328859,22.80108246240372,-74.5,107.1,2.7,181.6,3.4624554493458564,0.982619057923812,6.455945816706322,2.7,2.7,0.0,13.427852348993289,15.507216950978572,2.0,42.0,2.0,40.0,1.1548545923757627,0.8379381848985914,-1.0783349842833856,2.0,30.0,28.0,40.13422818791946,50.76863422842998,2.0,110.0,2.0,108.0,1.264970986628105,0.5873516468928497,-1.6411669948187375,2.0,108.0,106.0,1.1224832214765101,0.3847048958108866,1.0,3.0,1.0,2.0,0.3427266336372024,3.295529031154924,10.703293431119361,1.0,1.0,0.0,600.0,2.0,-6.155872483221477,-0.4831505063407825,12.507440727125562,-5.922205827796703,-25.812080536912752,-0.6578013426262453,26.713382347981522,-13.285529998988233,-67.01342281879195,-0.6254306295020358,74.45241869301766,-34.3181905050982,-0.4530201342281879,-0.2875399361022364,1.3448899980888782,-0.22240677661236807,1,1,0.0015766833864047092
854,1.9519262981574539,5.66217437020318,-2.9,101.4,2.7,104.30000000000001,2.9008136093806733,11.970635161713542,188.94072320258104,2.7,2.7,0.0,4.060301507537688,5.932482128438542,2.0,42.0,2.0,40.0,1.4610939895535517,4.312072558524697,19.02137423889868,2.0,3.0,1.0,11.308207705192629,27.35060978002751,2.0,108.0,2.0,106.0,2.41865116851969,2.8227844799307915,6.243369725739932,2.0,3.0,1.0,1.912897822445561,1.371736937652191,1.0,4.0,1.0,3.0,0.7170989069863031,0.8519058208654843,-1.2592934830133866,1.0,4.0,3.0,600.0,2.0,-4.6333086011714055,-0.7035904826483279,7.092756193345551,-5.140829895188097,-9.3675508414556,-0.6976209298397523,18.909362247479013,-14.849060739941326,-28.826020482726832,-0.718240309686672,52.86336229994117,-41.555154594748544,0.7904146009690509,0.7041660720142815,1.5369614665422562,0.3759363559033049,1,1,0.1370581278541272
869,1.2387583892617449,14.545077695856456,-71.8,105.7,-2.9,177.5,11.741658278112487,2.7529174640105527,24.042949682640142,-2.9,2.5,5.4,8.696308724832214,13.441690562392703,2.0,45.0,2.0,43.0,1.545677710821156,1.655644470003826,0.9367914457230562,2.0,2.0,0.0,23.629194630872483,41.890675082243405,2.0,107.0,2.0,105.0,1.772835500178731,1.4304659925723238,0.06547276411908287,2.0,2.0,0.0,1.1073825503355705,0.39135085330694386,1.0,3.0,1.0,2.0,0.3534016796529372,3.8140453961384506,14.026915664502894,1.0,1.0,0.0,600.0,2.0,-0.713167908895709,-0.3653662075094296,3.2586398622493538,-2.019881472987609,4.636007217294526,1.1417889062396172,8.728154193787738,-0.03184546895552387,12.320986925679854,1.0895614271412937,25.02387684132819,-1.3946822104557057,-0.8055152721099905,-0.4210968629156431,1.3809211980858802,-0.27353864775030967,1,1,0.10861193908085987
870,9.957118927973198,15.513936268115014,-73.2,104.5,12.6,177.7,1.5580748186637279,1.609961218905268,15.382598280676113,2.4,12.6,10.2,9.207705192629815,13.88521040701836,2.0,43.0,2.0,41.0,1.5079990200090887,1.5569487755922264,0.5738064331188393,2.0,4.0,2.0,21.76214405360134,40.66288449263153,2.0,107.0,2.0,105.0,1.8685146276247708,1.5783867475244895,0.5037064130505184,2.0,2.0,0.0,1.0938023450586265,0.36349133986322874,1.0,3.0,1.0,2.0,0.33231903506638216,4.103067029669318,16.617274570121044,1.0,1.0,0.0,600.0,2.0,8.718360538711453,7.037983043575819,4.3826012051308005,5.574517722842398,0.5113964677976011,0.05880615373478104,7.321438474999913,1.8862667176299022,-1.8670505772711437,-0.07901456678645191,18.899848796555485,2.8622952570458544,-0.013580205276944035,-0.012263336886452536,1.3713609059465857,-0.27755856088795916,1,1,0.08646085769902812
871,3.7670588235294113,22.54853255667643,-77.5,104.4,2.3,181.9,5.985712889811046,0.7583784846868037,5.2195822733001975,2.2,2.4,0.19999999999999973,16.625210084033615,16.90483473612772,2.0,43.0,3.0,41.0,1.016819315405984,0.4204354714547088,-1.704859215595882,2.0,36.5,34.5,45.739495798319325,50.95271825979307,2.0,107.0,2.0,105.0,1.113976386719709,0.31640932811586425,-1.8863107367580123,2.0,106.0,104.0,1.1983193277310924,0.49338779273483174,1.0,3.0,1.0,2.0,0.4117331510199508,2.48767448314968,5.317599601900483,1.0,1.0,0.0,600.0,2.0,-6.190060104443787,-0.6216718057925007,4.987645380254786,-1.220586556725375,7.4175048914038,0.8055758450369417,11.509741333831888,5.115468750201726,23.977351744717986,1.1017917943039284,30.376944827597715,15.36255097072161,0.1045169826724659,0.09555381111096795,1.1331680743750965,0.06515125335599592,1,0,-0.0028787760561751474
872,7.0822934232715,18.809091752904042,-70.8,103.5,2.3,174.3,2.6557910875451447,2.6216826681991074,9.405544344790398,2.2,2.4,0.19999999999999973,13.854974704890388,15.78623715416485,2.0,43.0,2.0,41.0,1.139391264900165,0.7583729652819636,-1.2595851635193707,2.0,33.0,31.0,38.20910623946037,49.23845849856296,2.0,107.0,2.0,105.0,1.2886576877768487,0.6334945960071346,-1.5833802807986328,2.0,106.0,104.0,1.1652613827993255,0.46463510909547695,1.0,3.0,1.0,2.0,0.3987389575884484,2.864545340880051,7.392710078185193,1.0,1.0,0.0,600.0,3.0,3.3152345997420882,0.8800591535855014,6.9354903915913715,0.1468030316801281,-2.7702353791432266,-0.16662859387284878,13.229296660517946,0.6256780443724423,-7.530389558858957,-0.16463647942388682,35.23691536379368,2.9721908756666906,-0.03305794493176695,-0.027586924592428286,1.1524610185296813,0.012800364269644149,1,1,0.0014711439410222127
873,0.7144295302013426,34.60111174942022,-76.4,105.5,2.4,181.9,48.43180507903814,-0.3158562228385079,1.2545749453449693,2.2,10.0,7.8,19.45805369127517,17.110022191651098,2.0,43.0,11.5,41.0,0.8793285527484741,0.1154908585236094,-1.8756433440814897,2.0,37.0,35.0,54.30536912751678,51.115496553694385,2.0,108.0,72.0,106.0,0.9412604568374793,-0.010338823761165456,-1.9667300870661029,2.0,106.0,104.0,1.8070469798657718,1.1702261525916051,1.0,4.0,1.0,3.0,0.6475903314248809,1.0527229048865512,-0.5652115000648035,1.0,2.0,1.0,600.0,2.0,-6.367863893070157,-0.8991245508335168,3.8545939256674195,-3.140164395466077,5.60307898638478,0.40440918195303976,16.64607949339973,2.81197419787544,16.09626288805641,0.4212677152713149,46.08465705509882,8.220712072417953,0.6417855970664463,0.5507653531988461,1.3902092301320632,0.4168377497337086,1,1,0.06863497898089121
874,15.287248322147653,24.61422636692923,-74.8,106.1,10.0,180.89999999999998,1.6101149041498177,1.0152412443523604,2.6727234180973456,4.3,10.0,5.7,13.15268456375839,15.255312104406574,2.0,44.0,4.0,42.0,1.159862994543477,1.0847932641439026,-0.7138491814222969,4.0,30.0,26.0,33.4244966442953,45.900982255449776,2.0,108.0,4.0,106.0,1.373273702336633,0.9018572522765415,-1.1563420882601532,4.0,105.0,101.0,1.6375838926174497,1.1403361739368159,1.0,4.0,1.0,3.0,0.69635282752699,1.415214840410487,0.21432860315719893,1.0,2.0,1.0,600.0,2.0,14.57281879194631,20.397839361202436,7.694657091873499,7.592591230274153,-6.305369127516778,-0.3240493231008019,15.488570986641323,-2.3358864228829326,-20.880872483221474,-0.3845084347772353,41.97965733709082,-8.555160692795518,-0.16946308724832204,-0.0937790157845868,1.5366307517608488,0.1009531408566009,1,1,0.0711847297456889
875,13.02986577181208,30.934677405792353,-75.4,107.3,2.4,182.7,2.374136307122543,0.9391676258155974,1.7681729580152208,2.3,9.425,7.125000000000001,28.56040268456376,15.518642922527096,2.0,43.0,37.0,41.0,0.5433621890392522,-0.9237696506901315,-0.9792335667043517,9.75,40.0,30.25,78.59228187919463,44.478867128140344,2.0,108.0,106.0,106.0,0.5659444676324512,-1.0798891851447894,-0.7460739954156401,51.75,107.0,55.25,1.5520134228187918,0.9556445173373852,1.0,5.0,1.0,4.0,0.6157450079276559,2.0600881471479324,4.17783833412693,1.0,2.0,1.0,600.0,2.0,-2.2573825503355724,-0.1476644130301169,9.677181208053694,3.3526845637583857,15.407718120805368,1.1714504401071566,20.390380313199113,8.170022371364645,45.16778523489933,1.3513377842477787,55.4407158836689,23.15156599552573,-0.0855704697986579,-0.052254098360655865,1.6655480984340043,-0.11353467561521247,1,1,0.006478061022142767
876,2.9241610738255037,12.923071159851402,-76.0,78.4,2.6,154.4,4.419411528156664,-0.10272917360942885,23.608248586549166,2.6,2.6,0.0,10.654362416107382,12.900967239988534,2.0,43.0,4.0,41.0,1.2108624370130971,1.5606678848790176,0.5633806361798612,4.0,5.0,1.0,25.61577181208054,40.32783745157868,2.0,108.0,5.0,106.0,1.5743362233012965,1.4388348363065098,0.12768198135741127,5.0,5.0,0.0,4.073825503355705,1.6247826889484231,1.0,5.0,5.0,4.0,0.3988346304008485,-1.2439761190813563,-0.35938518896139726,3.0,5.0,2.0,600.0,2.0,-10.105704697986576,-0.7755801076514975,10.413758389261748,-7.489597315436244,-17.906040268456376,-0.6269533544824345,17.455816554809854,-6.801454138702471,-52.97651006711409,-0.6740675903588735,45.87751677852349,-20.261744966442954,2.521812080536913,1.6248648648648651,2.4211409395973154,1.6526845637583896,1,1,0.1366623733540988
877,11.18993288590604,30.91528407178536,-76.1,106.3,2.4,182.39999999999998,2.762776540932057,0.47331416264574583,1.9290737647486536,2.3,12.125,9.825,35.38255033557047,7.991674083777918,3.0,43.0,38.0,40.0,0.22586484037991458,-2.3534961376415877,5.335345502660248,35.0,40.0,5.0,97.31208053691275,29.096014715124586,2.0,108.0,107.0,106.0,0.29899694420866674,-2.8541853356398614,6.404886157924604,107.0,107.0,0.0,1.5100671140939597,0.722902177693039,1.0,3.0,1.0,2.0,0.47872188656116804,1.0468334591281288,-0.3333001116391663,1.0,2.0,1.0,600.0,2.0,8.265771812080537,2.826715630020656,9.047986577181211,2.1419463087248296,24.72818791946309,2.320944881889764,24.86577181208055,10.516778523489922,71.6963087248322,2.7989126874959056,67.17337807606263,30.138702460850112,-2.5637583892617455,-0.6293245469522242,2.3786353467561523,-0.8685682326621926,1,0,-0.06470332256309813
878,9.563422818791945,32.14273373766095,-77.2,106.0,2.4,183.2,3.3610072822986643,0.24954480780838562,1.4512042725932837,2.2,12.025,9.825,35.145973154362416,8.978246383732694,2.0,43.0,38.0,41.0,0.25545590512744953,-2.4529922222813245,5.3494273551754645,35.0,40.0,5.0,98.65939597315436,27.35591304990938,2.0,109.0,107.0,107.0,0.27727630784758744,-3.098847448240884,7.973437311506588,107.0,108.0,1.0,1.4865771812080537,0.6943863955334645,1.0,3.0,1.0,2.0,0.4671041667471161,1.0879541925304403,-0.15012316746559762,1.0,2.0,1.0,600.0,2.0,-1.6265100671140953,-0.14535476518922819,7.892505592841165,1.67091722595078,-0.23657718120805526,-0.006686267071320251,27.0609619686801,8.085011185682315,1.3473154362416153,0.013845305010517617,73.86241610738254,24.796979865771817,-0.02348993288590595,-0.015555555555555545,2.3568232662192394,-0.8702460850111857,1,0,-0.13242325160963792
879,13.454026845637584,33.777799390375044,-76.0,105.1,2.4,181.1,2.510608888916211,0.40131565066694447,1.0765612056544374,2.2,12.55,10.350000000000001,33.0503355704698,12.185022486497385,2.0,43.0,37.0,41.0,0.36868074941377,-1.956186975403,2.2438756955547365,35.0,40.0,5.0,91.14765100671141,36.07804348026253,2.0,109.0,107.0,107.0,0.3958197834150001,-1.983450657939708,2.088556693160017,106.0,107.0,1.0,1.4731543624161074,0.693996427713008,1.0,3.0,1.0,2.0,0.47109552496236073,1.1377826644460627,-0.0586416280111175,1.0,2.0,1.0,600.0,2.0,3.8906040268456383,0.40682129197515704,11.40246085011186,2.051565995525724,-2.095637583892618,-0.05962667685110046,34.526286353467576,-1.4759507829977778,-7.511744966442947,-0.07613816091563064,95.70637583892618,-4.558724832214764,-0.01342281879194629,-0.009029345372460473,1.4899328859060403,-0.016778523489932917,0,0,-0.17179864247660187
